"CodeStateID","Code"
911,"import string

def isPunctuation(c):
    return c in string.punctuation"
912,"def leftoverCandy(candy_bars, friends):
	return candy_bars % friends"
913,"def createNumberBlock(n):
    num = ''
    for i in range(1,n+1):
        num += '\
'
        for j in range(i,i+):
            num += j
    return (print(num))\"
914,"def createNumberBlock(n):
    num = ''
    for i in range(1,n+1):
        num += '\
'
        for j in range(i,n):
            num += j
    return (print(num))\"
915,"def createNumberBlock(n):
    num = ''
    for i in range(1,n+1):
        num += '\
'
        for j in range(i,i+n):
            num += j
    return (print(num))\"
916,"def createNumberBlock(n):
    num = ''
    for i in range(1,n+1):
        num += '\
'
        for j in range(i,i+n):
            num += str(j)
    return (print(num))\"
917,"def createNumberBlock(n):
    num = ''
    for i in range(1,n+1):
        num += '\
'
        for j in range(i,i+n):
            num += str(j)
    return num\"
918,"def createNumberBlock(n):
    num = ''
    for i in range(1,n+1):
        num += '\
'
        for j in range(i,i+n):
            num += str(j)
    print (num)\"
919,"def createNumberBlock(n):
    num = ''
    for i in range(1,n+1):
        num += '\
'
        for j in range(i,i+n):
            num += str(j)
    return num.string()\"
920,"def createNumberBlock(n):
    num = ''
    for i in range(1,n+1):
        num += '\
'
        for j in range(i,i+n):
            num += str(j)
    return num.substring()\"
921,"def createNumberBlock(n):
    num = ''
    for i in range(1,n+1):
        num += '\
'
        for j in range(i,i+n):
            num += str(j)
    return str(num)\"
922,"def hellow_world():
    return('Hello World!')"
923,"def helloWorld():
    return('Hello World!')"
924,"def createNumberBlock(n):
    num = ''
    for i in range(1,n+1):
        num += '\
'
        for j in range(i,i+n):
            num += str(j)
    return num.strip()\"
925,"import string
def createNumberBlock(n):
    num = ''
    for i in range(1,n+1):
        num += '\
'
        for j in range(i,i+n):
            num += str(j)
    return num.strip()\"
926,"import string
def createNumberBlock(n):
    num = ''
    for i in range(1,n+1):
        num += '
'
        for j in range(i,i+n):
            num += str(j)
    return"
927,"import string
def createNumberBlock(n):
    num = ''
    for i in range(1,n+1):
        for j in range(i,i+n):
            num += str(j)
    return \"
928,"import string
def createNumberBlock(n):
    num = ''
    for i in range(1,n+1):
        for j in range(i,i+n):
            num += str(j)
    return num\"
929,"import string
def createNumberBlock(n):
    num = ''
    for i in range(1,n+1):
        for j in range(i,i+n):
            num += str(j)
        num += '\
'
    return num\"
930,"def raiseToPower(x,y):
    return y^x
"
931,"def raiseToPower(x,y):
    return y**x
"
932,"def raiseToPower(x,y):
    return yex
"
933,"def raiseToPower(x,y):
    return y*10**x\"
934,"def raiseToPower(x,y):
    return y*x
"
935,"def convertToDegrees(x):
    return x*180"
936,"def convertToDegrees(x):
    import math
    return x*180?/math.pi"
937,"def convertToDegrees(x):
    import math
    return x*180/math.pi"
938,"def isPunctuation(x):
    return x=string.punctuation"
939,"def isPunctuation(x):
    return x==string.punctuation"
940,"def oneToN(n):
    for i in range (1,n+1)
    return '1,n+1,1'"
941,"def oneToN(n):
    for i in range (1,n+1)
    return '1,n,1'"
942,"def oneToN(n):
    for i in range (1,n+1)
    return (1,n,1)"
943,"def oneToN(n):
    for i in range (1, n+1)
    return (1,n,1)"
944,"def oneToN(n):
    for i in range (1, n+1):
    return (1,n,1)"
945,"def oneToN(n):
    for i in range (1, n+1):
        string=(1,n,1)
    return string"
946,"def oneToN(n):
    for i in range (1, n+1):
        string='1,n,1'
    return string"
947,"def oneToN(n):
    for i in range (1, n+1):
        string=('1,n,1')
    return string"
948,"def oneToN(n):
    for i in range (1, n+1):
        string=('1','n',1)
    return string"
949,"def oneToN(n):
    for i in range (1, n+1):
        string='i*i'
    return string"
950,"def oneToN(n):
    for i in range (1, n+1):
        string='i'*i
    return string"
951,"def oneToN(n):
    for i in range (1, n+1):
        string='i'*n
    return string"
952,"def oneToN(n):
    for i in range (1, n+1):
        string='n'*i
    return string"
953,"def oneToN(n):
    for i in range (1, n+1):
        string=''i'*n'
    return string"
954,"def oneToN(n):
    for i in range (1, n+1):
        string='i'*n.
    return string"
955,"def findRoot(a,b,c):
    import math
    x1=(-b+math.sqrt(b**2-4*a*c))/(2*a)
    x2=(-b-math.sqrt(b**2-4*a*c))/(2*a)
    if x1>x2:
        return x1
    else:
        returnx2"
956,"def findRoot(a,b,c):
    import math
    x1=(-b+math.sqrt(b**2-4*a*c))/(2*a)
    x2=(-b-math.sqrt(b**2-4*a*c))/(2*a)
    if x1>x2:
        return x1
    else:
        return x2"
957,"def intToFloat(x):
    return x/1"
958,"def leftoverCandy(candy_bars, friends):
    n=candy_bars%friends
	return n"
959,"def leftoverCandy(candy_bars, friends):
    n=candy_bars%friends
        return n"
960,"def leftoverCandy(candy_bars, friends):
    n=candy_bars%friends
return n"
961,"def leftoverCandy(candy_bars, friends):
    n=candy_bars%friends
    return n"
962,"def howManyEggCartons(eggs):
    n=eggs/12
	return n"
963,"def howManyEggCartons(eggs):
    n=eggs/12
    return n"
964,"def howManyEggCartons(eggs):
    n=eggs//12
    return n"
965,"def howManyEggCartons(eggs):
    n1=eggs/12
    if eggs%12<12:
        n2=1
    return n1+n2"
966,"def howManyEggCartons(eggs):
    n1=eggs//12
    if eggs%12<12:
        n2=1
    return n1+n2"
967,"def howManyEggCartons(eggs):
    if eggs<12:
        n1=1
    else:
        n1=eggs//12
    if eggs%12<12:
        n2=1
    return n1+n2"
968,"def howManyEggCartons(eggs):
    if eggs<12:
        n1=1
    else:
        n1=eggs//12
        if eggs%12<12:
            n2=1
    return n1+n2"
969,"def howManyEggCartons(eggs):
    if eggs<12:
        n1=1
    else:
        n1=eggs//12
        if eggs%12<12:
            n2=1
    n=n1+n2
    return n"
970,"def howManyEggCartons(eggs):
    if eggs<12:
        n=1
    if eggs>12:
        n1=eggs//12
        if eggs%12==0:
            n2=0
        if 0<eggs%12<12:
            n2=1
        n=n1+n2
    return n"
971,"def howManyEggCartons(eggs):
    if eggs=0:
        n=0
    if 0<eggs<12:
        n=1
    if eggs>12:
        n1=eggs//12
        if eggs%12==0:
            n2=0
        if 0<eggs%12<12:
            n2=1
        n=n1+n2
    return n"
972,"def howManyEggCartons(eggs):
    if eggs==0:
        n=0
    if 0<eggs<12:
        n=1
    if eggs>12:
        n1=eggs//12
        if eggs%12==0:
            n2=0
        if 0<eggs%12<12:
            n2=1
        n=n1+n2
    return n"
973,"def kthDigit(x, k):
    num=(x//10**(k-1))%10
	return num\"
974,"def kthDigit(x, k):
    num=(x//10**(k-1))%10
    return num"
975,"def backwardsCombine(s1, s2):
    string='s1'+'s2'
	return string"
976,"def backwardsCombine(s1, s2):
    string='s1'+'s2'
    return string"
977,"def backwardsCombine(s1, s2):
    string='s2'+'s1'
    return string"
978,"def backwardsCombine(s1, s2):
    string='s2+s1'
    return string"
979,"def backwardsCombine(s1, s2):
    string=s2+s1
    return string"
980,"def singlePigLatin(s):
    s=s.remove(h)
    s=s.append(h)
    s=s.append(ay)
	returns s"
981,"def singlePigLatin(s):
    s=s.remove(h)
    s=s.append(h)
    s=s.append(ay)
    returns s"
982,"def singlePigLatin(s):
    s.remove(h)
    s.append(h)
    s.append(ay)
    returns s"
983,"def firstAndLast(s):
    first_letter=s[0]
    length=len[s]
    last_letter=s[length-1]
	return"
984,"def firstAndLast(s):
    first_letter=s[0]
    length=len[s]
    last_letter=s[length-1]
	return first_letter+last_letter"
985,"def firstAndLast(s):
    first_letter=s[0]
    length=len[s]
    last_letter=s[length-1]
    return first_letter+last_letter"
986,"def overNineThousand(power_level):
    if power_level>9000:
        return True
    else:
        return False"
987,"def hasTwoDigits(x):
    if x>=10:
        return True"
988,"def hasTwoDigits(x):
    if x>=10:
        return True
    else:
        return False"
989,"def hasTwoDigits(x):
    if 10<=x<=99:
        return True
    else:
        return False"
990,"def canDrinkAlcohol(age, is_driving):
"
991,"def isEvenPositiveInt(x):
    if x!=int:
        return False
    if x>0:
        return True
    else:
        return False
    if x%2==0:
        return True
    else:
        return False"
992,"def isEvenPositiveInt(x):
    if x=int:
        return True
    else:
        return False
    if x>0:
        return True
    else:
        return False
    if x%2==0:
        return True
    else:
        return False"
993,"def isEvenPositiveInt(x):
    if x==int:
        return True
    else:
        return False
    if x>0:
        return True
    else:
        return False
    if x%2==0:
        return True
    else:
        return False"
994,"def firstAndLast(s):
    string=s
    first_letter=string[0]
    length=len[s]
    last_letter=string[length-1]
    return first_letter+last_letter"
995,"def firstAndLast(s):
    string=s
    first_letter=string[0]
    length=len[string]
    last_letter=string[length-1]
    return first_letter+last_letter"
996,"def stockChange(percent_change):
    current_percentage_change=0
    if percent_change>current_percentage_change:
        return Up
    if percent_change<current_percentage_change:
        return Down
    if percent_change=current_percentage_change"
997,"def stockChange(percent_change):
    current_percentage_change=0
    if percent_change>current_percentage_change:
        return Up
    if percent_change<current_percentage_change:
        return Down
    if percent_change==current_percentage_chang"
998,"def stockChange(percent_change):
    current_percentage_change=0
    if percent_change>current_percentage_change:
        return 'Up'
    if percent_change<current_percentage_change:
        return 'Down'
    if percent_change==current_percentage_c"
999,"def canDrinkAlcohol(age, is_driving):
    if age>21:
        return True
    else:
        return False
        if is_driving==is_driving:
            return False
        else:
            return True"
1000,"def canDrinkAlcohol(age, is_driving):
    if age>21:
        return True
    else:
        return False
        if is_driving==True:
            return False
        else:
            return True"
1001,"def canDrinkAlcohol(age, is_driving):
    if age<21:
        return False
        if is_driving==True:
            return False
    else:
        return True"
1002,"def canDrinkAlcohol(age, is_driving):
    if age<21:
        return False
    if is_driving==True:
        return False
    else:
        return True"
1003,"def oneToN(n):
    for i in range (1, n+1):
        string=i*n
    return string"
1004,"def oneToN(n):
    for i in range (1, n+1):
        i==(1,n+1)
        string='i'*n
    return string"
1005,"def nearestBusStop(street):
    if street<=12:
        nearestBusStop=8
    for street in (13,street+1):
        if street%8<=4:
            nearestBusStop=(street//8)*8
    return nearestBusStop"
1006,"def carefulSquareRoot(x):
    import math
    if x<0:
        return 'Error'
    else:
        return math.sqrt(x)"
1007,"def secondHalf(l):
    list_element=[l]
    return l[:list_element/2]"
1008,"def secondHalf(l):
    list=[:len(l)/2]
	return list"
1009,"def secondHalf(l):
    list=[len(l)/2:len(l)]
	return list"
1010,"def secondHalf(l):
    list=[len(l)/2 : len(l)]
	return list"
1011,"def secondHalf(l):
	return [len(l)/2:len(l)]"
1012,"def middleElement(l):
    x=l[len(l)/2]
    return x"
1013,"def middleElement(l):
    x=l[len(l)//2]
    return x"
1014,"def secondHalf(l):
	x=[len(l)//2:len(l)]
	return x"
1015,"def a:
    return 'Hello World!'
    
"
1016,"def a:
    return 'Hello_World!'
    
"
1017,"def foo():
    return 'Hello_World!'
    
"
1018,"def helloWorld:
    return 'Hello_World!'
    
"
1019,"Hello_world!



    
"
1020,"import math 
def convertToDegrees(x):
    return"
1021,"def Hello_world():
    print 'Hello World!'





    
"
1022,"def Hello_world():
    print 'Hello_World!'





    
"
1023,"def Hello_world():
    print 'Hello_World!\
'





    
"
1024,NA
1025,"def Hello_world():
    print('Hello_World!\
')





    
"
1026,"def isEvenPositiveInt(x):
    if type(x)==int:
        if x>0:
            if x%2==0:
                return True
    return False"
1027,"def isPrime(n):
    if (n % 2 ==0): return False
    for checkNumber in range(3,n-1,2):
        if (n % checkNumber == 0):
            divisorFound = False
    return True\"
1028,"def isPrime(n):
    if (n % 2 ==0): return False
    for checkNumber in range(3,n+2,2):
        if (n % checkNumber == 0):
            divisorFound = False
    return True\"
1029,"def isPrime(n):
    if (n % 2 ==0): return False
    for checkNumber in range(3,n+3,2):
        if (n % checkNumber == 0):
            divisorFound = False
    return True\"
1030,"def isPrime(n):
    if (n % 2 ==0): return False
    for checkNumber in range(3,n+3,2):
        if (n % checkNumber == 0):
            return False
    return True\"
1031,"def isPrime(n):
    if (n % 2 ==0): return False
    for checkNumber in range(3,n-1,2):
        if (n % checkNumber == 0):
            return False
    return True\"
1032,"def isPrime(n):
    if (n > 0 and n < 2): return True
    if (n % 2 == 0): return False
    for checkNumber in range(3,n-1,2):
        if (n % checkNumber == 0):
            return False
    return True\"
1033,"def isPrime(n):
    if (n > 0 and n <= 2): return True
    if (n % 2 == 0): return False
    for checkNumber in range(3,n-1,2):
        if (n % checkNumber == 0):
            return False
    return True\"
1034,"def isPrime(n):
    if (n == 2): return True
    if (n % 2 == 0): return False
    for checkNumber in range(3,n-1,2):
        if (n % checkNumber == 0):
            return False
    return True\"
